2020-10-02 23:11:03,508:__main__:DEBUG log for Func <function api_post at 0x040B0A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:11:03,508:__main__:DEBUG log for Func <function api_post at 0x040B0A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:12:07,554:__main__:DEBUG log for Func <function api_req at 0x040B0B20> with args:('192.168.0.111', '/query/device-info') and kwargs:{}
2020-10-02 23:12:07,554:__main__:DEBUG log for Func <function api_req at 0x040B0B20> with args:('192.168.0.111', '/query/device-info') and kwargs:{}
2020-10-02 23:12:07,554:__main__:DEBUG log for Func <function api_req at 0x040B0B20> with args:('192.168.0.111', '/query/device-info') and kwargs:{}
2020-10-02 23:12:07,554:__main__:DEBUG log for Func <function api_req at 0x040B0B20> with args:('192.168.0.111', '/query/device-info') and kwargs:{}
2020-10-02 23:13:42,571:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:13:42,571:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:13:42,571:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:13:42,571:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:15:03,581:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:15:03,581:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:15:03,581:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:15:03,581:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
2020-10-02 23:15:16,124:__main__:DEBUG log for Func <function api_post at 0x03950A90> with args:('http://192.168.1.198', '/keypress/power') and kwargs:{}
